id,description,family,length,file
PX480367.1,"PX480367.1 Dengue virus type 3 isolate D18-1684, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480366.1,"PX480366.1 Dengue virus type 3 isolate D18-1658, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480365.1,"PX480365.1 Dengue virus type 3 isolate D18-1380, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480364.1,"PX480364.1 Dengue virus type 3 isolate D18-1361, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480363.1,"PX480363.1 Dengue virus type 3 isolate D18-1342, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480362.1,"PX480362.1 Dengue virus type 3 isolate D18-1315, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480361.1,"PX480361.1 Dengue virus type 3 isolate D18-1202, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480360.1,"PX480360.1 Dengue virus type 3 isolate D18-0989, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480359.1,"PX480359.1 Dengue virus type 3 isolate D18-0978, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480358.1,"PX480358.1 Dengue virus type 3 isolate D18-0822, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480357.1,"PX480357.1 Dengue virus type 3 isolate D18-0775, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480356.1,"PX480356.1 Dengue virus type 3 isolate D18-0515, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480355.1,"PX480355.1 Dengue virus type 3 isolate D18-0457, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480354.1,"PX480354.1 Dengue virus type 3 isolate D18-0403, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480353.1,"PX480353.1 Dengue virus type 3 isolate D18-0361, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480352.1,"PX480352.1 Dengue virus type 3 isolate D18-0200, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480351.1,"PX480351.1 Dengue virus type 3 isolate D18-0169, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480350.1,"PX480350.1 Dengue virus type 3 isolate D18-0064, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480349.1,"PX480349.1 Dengue virus type 3 isolate D18-0052, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480348.1,"PX480348.1 Dengue virus type 3 isolate D18-0030, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480347.1,"PX480347.1 Dengue virus type 3 isolate D17-3024, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480346.1,"PX480346.1 Dengue virus type 3 isolate D17-2265, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480345.1,"PX480345.1 Dengue virus type 3 isolate D17-2232, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480344.1,"PX480344.1 Dengue virus type 3 isolate D17-1911, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480343.1,"PX480343.1 Dengue virus type 3 isolate D17-1829, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480342.1,"PX480342.1 Dengue virus type 3 isolate D17-1799, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480341.1,"PX480341.1 Dengue virus type 3 isolate D17-1790, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480340.1,"PX480340.1 Dengue virus type 3 isolate D17-1642, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480339.1,"PX480339.1 Dengue virus type 3 isolate D17-1464, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480338.1,"PX480338.1 Dengue virus type 3 isolate D17-1165, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480337.1,"PX480337.1 Dengue virus type 3 isolate D17-0764, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480336.1,"PX480336.1 Dengue virus type 3 isolate D17-0554, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480335.1,"PX480335.1 Dengue virus type 3 isolate D17-0445, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480334.1,"PX480334.1 Dengue virus type 3 isolate D17-0442, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480333.1,"PX480333.1 Dengue virus type 3 isolate D17-0131, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480332.1,"PX480332.1 Dengue virus type 3 isolate D17-0125, complete genome",Flaviviridae,10707,data/raw/flaviviridae.fasta
PX480331.1,"PX480331.1 Dengue virus type 2 isolate D21-0290, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480330.1,"PX480330.1 Dengue virus type 2 isolate D19-2681, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480329.1,"PX480329.1 Dengue virus type 2 isolate D19-2668, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480328.1,"PX480328.1 Dengue virus type 2 isolate D19-2620, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480327.1,"PX480327.1 Dengue virus type 2 isolate D19-2610, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480326.1,"PX480326.1 Dengue virus type 2 isolate D19-2563, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480325.1,"PX480325.1 Dengue virus type 2 isolate D19-2535, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480324.1,"PX480324.1 Dengue virus type 2 isolate D19-2446, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480323.1,"PX480323.1 Dengue virus type 2 isolate D19-2445, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480322.1,"PX480322.1 Dengue virus type 2 isolate D19-2324, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480321.1,"PX480321.1 Dengue virus type 2 isolate D19-2249, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480320.1,"PX480320.1 Dengue virus type 2 isolate D19-2061, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480319.1,"PX480319.1 Dengue virus type 2 isolate D19-2044, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480318.1,"PX480318.1 Dengue virus type 2 isolate D19-1820, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480317.1,"PX480317.1 Dengue virus type 2 isolate D19-1678, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480316.1,"PX480316.1 Dengue virus type 2 isolate D19-1576, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480315.1,"PX480315.1 Dengue virus type 2 isolate D19-1559, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480314.1,"PX480314.1 Dengue virus type 2 isolate D19-1472, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480313.1,"PX480313.1 Dengue virus type 2 isolate D19-1325, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480312.1,"PX480312.1 Dengue virus type 2 isolate D18-3349, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480311.1,"PX480311.1 Dengue virus type 2 isolate D18-3201, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480310.1,"PX480310.1 Dengue virus type 2 isolate D18-2646, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480309.1,"PX480309.1 Dengue virus type 2 isolate D18-2292, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480308.1,"PX480308.1 Dengue virus type 2 isolate D18-1974, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480307.1,"PX480307.1 Dengue virus type 2 isolate D18-1693, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480306.1,"PX480306.1 Dengue virus type 2 isolate D18-1676, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480305.1,"PX480305.1 Dengue virus type 2 isolate D18-1556, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480304.1,"PX480304.1 Dengue virus type 2 isolate D18-1377, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480303.1,"PX480303.1 Dengue virus type 2 isolate D18-1165, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480302.1,"PX480302.1 Dengue virus type 2 isolate D18-1111, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480301.1,"PX480301.1 Dengue virus type 2 isolate D18-0217, complete genome",Flaviviridae,10723,data/raw/flaviviridae.fasta
PX480300.1,"PX480300.1 Dengue virus type 1 isolate D21-0506, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480299.1,"PX480299.1 Dengue virus type 1 isolate D21-0358, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480298.1,"PX480298.1 Dengue virus type 1 isolate D20-0130, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480297.1,"PX480297.1 Dengue virus type 1 isolate D20-0106, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480296.1,"PX480296.1 Dengue virus type 1 isolate D19-2830, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480295.1,"PX480295.1 Dengue virus type 1 isolate D19-2715, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480294.1,"PX480294.1 Dengue virus type 1 isolate D19-2607, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480293.1,"PX480293.1 Dengue virus type 1 isolate D19-2489, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480292.1,"PX480292.1 Dengue virus type 1 isolate D19-2407, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480291.1,"PX480291.1 Dengue virus type 1 isolate D19-2373, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480290.1,"PX480290.1 Dengue virus type 1 isolate D19-2251, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480289.1,"PX480289.1 Dengue virus type 1 isolate D19-2205, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480288.1,"PX480288.1 Dengue virus type 1 isolate D19-2202, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480287.1,"PX480287.1 Dengue virus type 1 isolate D19-2197, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480286.1,"PX480286.1 Dengue virus type 1 isolate D19-2147, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480285.1,"PX480285.1 Dengue virus type 1 isolate D19-2141, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480284.1,"PX480284.1 Dengue virus type 1 isolate D19-2088, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480283.1,"PX480283.1 Dengue virus type 1 isolate D19-2056, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480282.1,"PX480282.1 Dengue virus type 1 isolate D19-2051, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480281.1,"PX480281.1 Dengue virus type 1 isolate D19-1995, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480280.1,"PX480280.1 Dengue virus type 1 isolate D19-1946, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480279.1,"PX480279.1 Dengue virus type 1 isolate D19-1894, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480278.1,"PX480278.1 Dengue virus type 1 isolate D19-1893, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480277.1,"PX480277.1 Dengue virus type 1 isolate D19-1865, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480276.1,"PX480276.1 Dengue virus type 1 isolate D19-1581, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480275.1,"PX480275.1 Dengue virus type 1 isolate D19-1320, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480274.1,"PX480274.1 Dengue virus type 1 isolate D19-1288, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480273.1,"PX480273.1 Dengue virus type 1 isolate D19-1283, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480272.1,"PX480272.1 Dengue virus type 1 isolate D19-1191, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480271.1,"PX480271.1 Dengue virus type 1 isolate D19-1187, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480270.1,"PX480270.1 Dengue virus type 1 isolate D18-3207, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480269.1,"PX480269.1 Dengue virus type 1 isolate D18-3093, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480268.1,"PX480268.1 Dengue virus type 1 isolate D18-2935, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480267.1,"PX480267.1 Dengue virus type 1 isolate D18-2893, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480266.1,"PX480266.1 Dengue virus type 1 isolate D18-2811, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480265.1,"PX480265.1 Dengue virus type 1 isolate D18-2277, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480264.1,"PX480264.1 Dengue virus type 1 isolate D18-2238, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480263.1,"PX480263.1 Dengue virus type 1 isolate D18-2054, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480262.1,"PX480262.1 Dengue virus type 1 isolate D18-2011, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480261.1,"PX480261.1 Dengue virus type 1 isolate D18-2000, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480260.1,"PX480260.1 Dengue virus type 1 isolate D18-1980, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480259.1,"PX480259.1 Dengue virus type 1 isolate D18-1602, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PX480258.1,"PX480258.1 Dengue virus type 1 isolate D18-1530, complete genome",Flaviviridae,10735,data/raw/flaviviridae.fasta
PV700541.1,"PV700541.1 Orthomarburgvirus marburgense isolate MARV_H.Sapiens_TZ_Kagera_S8_2023, complete genome",Filoviridae,19048,data/raw/filoviridae.fasta
PV700540.1,"PV700540.1 Orthomarburgvirus marburgense isolate MARV_H.Sapiens_TZ_Kagera_S7_2023, complete genome",Filoviridae,19054,data/raw/filoviridae.fasta
PV700539.1,"PV700539.1 Orthomarburgvirus marburgense isolate MARV_H.Sapiens_TZ_Kagera_S6_2023, complete genome",Filoviridae,18943,data/raw/filoviridae.fasta
PV700538.1,"PV700538.1 Orthomarburgvirus marburgense isolate MARV_H.Sapiens_TZ_Kagera_002_2025, complete genome",Filoviridae,19030,data/raw/filoviridae.fasta
PV700537.1,"PV700537.1 Orthomarburgvirus marburgense isolate MARV_H.Sapiens_TZ_Kagera_001_2025, complete genome",Filoviridae,19070,data/raw/filoviridae.fasta
OZ276552.1,"OZ276552.1 Zaire ebolavirus isolate Ebola virus/VECTOR/C.porcellus-lab/COD/1976/Mayinga_NML genome assembly, complete genome: monopartite",Filoviridae,18582,data/raw/filoviridae.fasta
PX278686.1,"PX278686.1 Orthomarburgvirus marburgense strain Marburg virus/H. sapiens-tc/KEN/Mt. Elgon-Musoke F3, complete genome",Filoviridae,19112,data/raw/filoviridae.fasta
PX278685.1,"PX278685.1 Orthomarburgvirus marburgense strain Marburg virus/H.sapien-tc/ANG/2004/Angola325, complete genome",Filoviridae,19113,data/raw/filoviridae.fasta
NC_001608.4,"NC_001608.4 Marburg virus - Musoke, Kenya, 1980, complete genome",Filoviridae,19112,data/raw/filoviridae.fasta
MW110478.1,"MW110478.1 Bat filovirus isolate Wanding virus/CHN/2016/ Bt-WD133, complete genome",Filoviridae,17627,data/raw/filoviridae.fasta
OP924273.1,"OP924273.1 Dehong virus isolate CHN/2016/Rl133-16, complete genome",Filoviridae,20943,data/raw/filoviridae.fasta
KX371887.3,"KX371887.3 Dianlovirus menglaense isolate Rousettus-wt/CHN/2015/Sharen-Bat9447-1, complete genome",Filoviridae,18555,data/raw/filoviridae.fasta
DQ217792.2,"DQ217792.2 Marburg virus - Musoke, Kenya, 1980, complete genome",Filoviridae,19112,data/raw/filoviridae.fasta
OQ672471.1,"OQ672471.1 Orthomarburgvirus marburgense isolate MV-22-114C/Ghana/2022, complete genome",Filoviridae,19049,data/raw/filoviridae.fasta
OQ847644.1,"OQ847644.1 Mutant Orthomarburgvirus marburgense, complete genome",Filoviridae,19115,data/raw/filoviridae.fasta
OQ630505.1,"OQ630505.1 Cuevavirus lloviuense isolate Hungary/2019/378, complete genome",Filoviridae,19019,data/raw/filoviridae.fasta
OQ784121.1,"OQ784121.1 Mutant Zaire ebolavirus rMA-EBOV-ZsGnLuc, complete genome",Filoviridae,20233,data/raw/filoviridae.fasta
OQ784120.1,"OQ784120.1 Mutant Zaire ebolavirus rMA-EBOV-nLuc-ZsG, complete genome",Filoviridae,20302,data/raw/filoviridae.fasta
OQ784119.1,"OQ784119.1 Mutant Zaire ebolavirus rMA-EBOV-nLuc, complete genome",Filoviridae,19540,data/raw/filoviridae.fasta
OQ784118.1,"OQ784118.1 Mutant Zaire ebolavirus rMA-EBOV-ZsG, complete genome",Filoviridae,19720,data/raw/filoviridae.fasta
OQ784117.1,"OQ784117.1 Mutant Zaire ebolavirus rMA-EBOV, complete genome",Filoviridae,18958,data/raw/filoviridae.fasta
OQ892316.1,"OQ892316.1 Zaire ebolavirus isolate COY1925, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892315.1,"OQ892315.1 Zaire ebolavirus isolate CON1184, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892314.1,"OQ892314.1 Zaire ebolavirus isolate CON1183, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892313.1,"OQ892313.1 Zaire ebolavirus isolate FOR2439, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892312.1,"OQ892312.1 Zaire ebolavirus isolate DUB2223, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892311.1,"OQ892311.1 Zaire ebolavirus isolate CON2451, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892310.1,"OQ892310.1 Zaire ebolavirus isolate CON2452, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892309.1,"OQ892309.1 Zaire ebolavirus isolate PIT965, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892308.1,"OQ892308.1 Zaire ebolavirus isolate CON2231, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892307.1,"OQ892307.1 Zaire ebolavirus isolate CON1479, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892306.1,"OQ892306.1 Zaire ebolavirus isolate CON1508, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892305.1,"OQ892305.1 Zaire ebolavirus isolate DUB2224, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892304.1,"OQ892304.1 Zaire ebolavirus isolate CON2489, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892303.1,"OQ892303.1 Zaire ebolavirus isolate CON1437, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892302.1,"OQ892302.1 Zaire ebolavirus isolate FOR2456, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892301.1,"OQ892301.1 Zaire ebolavirus isolate COY2146, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892300.1,"OQ892300.1 Zaire ebolavirus isolate CON2135, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892299.1,"OQ892299.1 Zaire ebolavirus isolate CON2454, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892298.1,"OQ892298.1 Zaire ebolavirus isolate COY2448, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892297.1,"OQ892297.1 Zaire ebolavirus isolate TEL2455, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892296.1,"OQ892296.1 Zaire ebolavirus isolate CON2136, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892295.1,"OQ892295.1 Zaire ebolavirus isolate COY2229, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ892294.1,"OQ892294.1 Zaire ebolavirus isolate FOR2221, complete genome",Filoviridae,18765,data/raw/filoviridae.fasta
OQ348598.1,"OQ348598.1 Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/COD/2019/Ituri-MAN5036, complete genome",Filoviridae,18937,data/raw/filoviridae.fasta
OQ348597.1,"OQ348597.1 Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/COD/2020/Ituri-20FHV036, complete genome",Filoviridae,18814,data/raw/filoviridae.fasta
OQ348596.1,"OQ348596.1 Zaire ebolavirus isolate Ebolavirus/H.sapiens-wt/COD/2020/Ituri-20FHV037, complete genome",Filoviridae,18814,data/raw/filoviridae.fasta
ON186772.1,"ON186772.1 Lloviu cuevavirus isolate Italy/2021, complete genome",Filoviridae,18861,data/raw/filoviridae.fasta
ON871047.1,"ON871047.1 Mutant Bombali ebolavirus Bombali virus FLI/Huh-7-rec/GER/2021/42BB.AJ.3, complete genome",Filoviridae,19043,data/raw/filoviridae.fasta
MZ541881.1,"MZ541881.1 Lloviu cuevavirus isolate Hungary/2019/378, complete genome",Filoviridae,19019,data/raw/filoviridae.fasta
OL702894.1,"OL702894.1 Orthomarburgvirus marburgense isolate MARV001, complete genome",Filoviridae,19058,data/raw/filoviridae.fasta
MZ605321.1,"MZ605321.1 Zaire ebolavirus strain EBO-0003, complete genome",Filoviridae,18886,data/raw/filoviridae.fasta
MZ605320.1,"MZ605320.1 Zaire ebolavirus strain EBO-0002, complete genome",Filoviridae,18830,data/raw/filoviridae.fasta
MT583342.1,"MT583342.1 Zaire ebolavirus culture BEI<USA_:NR_51690, complete genome",Filoviridae,18943,data/raw/filoviridae.fasta
MT583341.1,"MT583341.1 Zaire ebolavirus culture BEI<USA_:NR_51689, complete genome",Filoviridae,18950,data/raw/filoviridae.fasta
MT583340.1,"MT583340.1 Zaire ebolavirus culture BEI<USA_:NR_51688, complete genome",Filoviridae,18944,data/raw/filoviridae.fasta
MT583339.1,"MT583339.1 Zaire ebolavirus culture BEI<USA_:NR_51687, complete genome",Filoviridae,18950,data/raw/filoviridae.fasta
MT583344.1,"MT583344.1 Bundibugyo virus culture BEI<USA_:NR_51692, complete genome",Filoviridae,18942,data/raw/filoviridae.fasta
MT583343.1,"MT583343.1 Bundibugyo virus culture BEI<USA_:NR_51691, complete genome",Filoviridae,18941,data/raw/filoviridae.fasta
MT583348.1,"MT583348.1 Sudan ebolavirus culture BEI<USA_:NR_51696, complete genome",Filoviridae,18831,data/raw/filoviridae.fasta
MT583347.1,"MT583347.1 Sudan ebolavirus culture BEI<USA_:NR_51695, complete genome",Filoviridae,18831,data/raw/filoviridae.fasta
MT583346.1,"MT583346.1 Sudan ebolavirus culture BEI<USA_:NR_51694, complete genome",Filoviridae,18866,data/raw/filoviridae.fasta
MT583345.1,"MT583345.1 Sudan ebolavirus culture BEI<USA_:NR_51693, complete genome",Filoviridae,18866,data/raw/filoviridae.fasta
MT586762.1,"MT586762.1 Orthomarburgvirus marburgense isolate BEI NR_51697, complete genome",Filoviridae,19105,data/raw/filoviridae.fasta
NC_055510.1,"NC_055510.1 Mengla dianlovirus isolate Rousettus-wt/CHN/2015/Sharen-Bat9447-1, complete genome",Filoviridae,18300,data/raw/filoviridae.fasta
MW345251.1,"MW345251.1 Zaire ebolavirus isolate EBOV/H.sap.-tc/LBR/2014/Makona-201403621, complete genome",Filoviridae,18959,data/raw/filoviridae.fasta
MW056493.1,"MW056493.1 Bombali virus isolate Z153, complete genome",Filoviridae,19025,data/raw/filoviridae.fasta
MW056492.1,"MW056492.1 Bombali virus isolate X030, complete genome",Filoviridae,19025,data/raw/filoviridae.fasta
MT742157.1,"MT742157.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-201200120-1, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680262.1,"MT680262.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-20120022-1, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680261.1,"MT680261.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-20120130, complete genome",Filoviridae,18277,data/raw/filoviridae.fasta
MT680260.1,"MT680260.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-20120116-3, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680258.1,"MT680258.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-20120074-1, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680257.1,"MT680257.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-20120109-2, complete genome",Filoviridae,18277,data/raw/filoviridae.fasta
MT680254.1,"MT680254.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-tc/COD/2012/Isiro-20120135, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680253.1,"MT680253.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-tc/COD/2012/Isiro-20120130, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680252.1,"MT680252.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-tc/COD/2012/Isiro-20120120-1, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680250.1,"MT680250.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-tc/COD/2012/Isiro-20120074-1, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680248.1,"MT680248.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-tc/COD/2012/Isiro-201200004, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680246.1,"MT680246.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-tc/COD/2012/Isiro-20120143-3, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT680245.1,"MT680245.1 Bundibugyo virus isolate Bundibugyo virus/H.sapiens-wt/COD/2012/Isiro-20120022-1, complete genome",Filoviridae,18342,data/raw/filoviridae.fasta
MT796851.1,"MT796851.1 Reston ebolavirus isolate R08, complete genome",Filoviridae,18848,data/raw/filoviridae.fasta
MK952150.1,"MK952150.1 Sudan ebolavirus isolate Ebola virus/H.sapiens-wt/SSD/1976/Maridi-BNI/DT, complete genome",Filoviridae,18847,data/raw/filoviridae.fasta
MK672825.1,"MK672825.1 Mutant Zaire ebolavirus strain recEBOV-DRC2018-ZsG, complete genome",Filoviridae,19724,data/raw/filoviridae.fasta
MK672824.1,"MK672824.1 Zaire ebolavirus strain recEBOV-DRC2018, complete genome",Filoviridae,18962,data/raw/filoviridae.fasta
MN258361.1,"MN258361.1 Orthomarburgvirus marburgense isolate PREDICT_SLAB3960 Kakbat_SL_2017, complete genome",Filoviridae,19100,data/raw/filoviridae.fasta
MN187406.1,"MN187406.1 Orthomarburgvirus marburgense strain 960LNKasbat SL 2018, complete genome",Filoviridae,19094,data/raw/filoviridae.fasta
